latitude,longitude,hour,SO2,NO,NO2,CO,O3,wind_direction,wind_speed,temperature,humidity,pressure,solar_radiation,rain,Air_Quality_Class
43.529806,-5.673428,19,3.0,14.0,59.0,0.66,23.0,202.0,0.41,12.3,66.0,1021.0,5.0,0.0,Good
43.529806,-5.673428,20,3.0,8.0,50.0,0.59,25.0,226.0,0.41,11.6,69.0,1021.0,5.0,0.0,Good
43.529806,-5.673428,21,3.0,22.0,65.0,0.63,14.0,248.0,0.11,11.1,69.0,1021.0,5.0,0.0,Good
43.529806,-5.673428,22,5.0,18.0,53.0,0.63,17.0,317.0,0.1,10.8,69.0,1021.0,5.0,0.0,Good
43.529806,-5.673428,23,7.0,9.0,44.0,0.59,20.0,180.0,0.34,10.3,71.0,1021.0,5.0,0.0,Good
43.529806,-5.673428,24,8.0,4.0,35.0,0.5,26.0,158.0,0.45,10.3,69.0,1021.0,5.0,0.0,Good
43.529806,-5.673428,1,7.0,2.0,16.0,0.5,53.0,247.0,0.16,22.5,31.0,1004.0,5.0,0.0,Good
43.529806,-5.673428,2,14.0,2.0,28.0,0.61,38.0,5.0,0.21,21.1,37.0,1004.0,5.0,0.0,Good
43.529806,-5.673428,3,19.0,2.0,31.0,0.86,31.0,248.0,0.1,20.2,41.0,1005.0,5.0,0.0,Good
43.529806,-5.673428,4,11.0,1.0,15.0,0.45,53.0,181.0,0.31,21.3,33.0,1004.0,5.0,0.0,Good
43.529806,-5.673428,5,9.0,2.0,14.0,0.44,57.0,180.0,0.25,20.5,46.0,1004.0,5.0,0.6,Good
43.529806,-5.673428,6,9.0,7.0,31.0,0.69,39.0,6.0,0.86,18.2,64.0,1005.0,5.0,1.8,Good
43.529806,-5.673428,7,6.0,5.0,17.0,0.53,53.0,316.0,2.56,14.3,85.0,1008.0,5.0,0.8,Good
43.529806,-5.673428,8,20.0,14.0,49.0,1.21,25.0,248.0,1.16,14.9,75.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,9,22.0,12.0,46.0,1.14,24.0,226.0,0.81,16.3,63.0,1011.0,5.0,0.0,Good
43.529806,-5.673428,10,11.0,13.0,47.0,0.96,26.0,225.0,0.66,16.7,60.0,1012.0,15.0,0.0,Good
43.529806,-5.673428,11,14.0,13.0,41.0,0.86,30.0,247.0,0.47,16.9,57.0,1012.0,41.0,0.0,Good
43.529806,-5.673428,12,18.0,17.0,43.0,1.11,29.0,6.0,0.46,17.5,53.0,1012.0,107.0,0.0,Good
43.529806,-5.673428,13,12.0,15.0,37.0,0.59,37.0,6.0,0.47,17.7,52.0,1012.0,127.0,0.0,Good
43.529806,-5.673428,14,11.0,11.0,33.0,0.55,43.0,317.0,1.29,17.5,49.0,1012.0,83.0,0.0,Good
43.529806,-5.673428,15,14.0,14.0,43.0,0.7,32.0,226.0,0.53,17.3,49.0,1012.0,68.0,0.0,Good
43.529806,-5.673428,16,11.0,17.0,52.0,0.66,25.0,226.0,0.34,17.2,49.0,1013.0,51.0,0.0,Good
43.529806,-5.673428,17,9.0,10.0,37.0,0.52,43.0,315.0,0.71,16.6,53.0,1013.0,29.0,0.0,Good
43.529806,-5.673428,18,8.0,11.0,43.0,0.67,36.0,316.0,1.17,14.6,63.0,1013.0,5.0,0.4,Good
43.529806,-5.673428,19,7.0,21.0,67.0,1.2,14.0,203.0,0.26,13.7,64.0,1014.0,5.0,0.0,Good
43.529806,-5.673428,20,5.0,26.0,70.0,0.76,11.0,137.0,0.1,13.4,61.0,1014.0,5.0,0.0,Good
43.529806,-5.673428,21,7.0,12.0,43.0,0.76,36.0,204.0,0.92,12.9,62.0,1015.0,5.0,0.2,Good
43.529806,-5.673428,22,6.0,3.0,20.0,0.51,54.0,158.0,0.34,11.6,67.0,1015.0,5.0,0.0,Good
43.529806,-5.673428,23,6.0,3.0,18.0,0.5,53.0,181.0,0.28,12.4,63.0,1016.0,5.0,0.0,Good
43.529806,-5.673428,24,8.0,2.0,15.0,0.61,56.0,181.0,0.37,11.7,66.0,1016.0,5.0,0.4,Good
43.529806,-5.673428,1,9.0,10.0,47.0,0.78,8.0,6.0,0.12,13.7,77.0,1012.0,5.0,0.0,Good
43.529806,-5.673428,2,9.0,3.0,38.0,0.72,13.0,137.0,0.1,13.9,72.0,1012.0,5.0,0.0,Good
43.529806,-5.673428,3,9.0,5.0,35.0,0.68,14.0,136.0,0.1,14.4,69.0,1012.0,5.0,0.0,Good
43.529806,-5.673428,4,9.0,2.0,19.0,0.59,40.0,179.0,0.34,15.3,59.0,1013.0,5.0,0.0,Good
43.529806,-5.673428,5,8.0,2.0,14.0,0.5,50.0,181.0,0.49,16.1,52.0,1012.0,5.0,0.0,Good
43.529806,-5.673428,6,9.0,2.0,19.0,0.5,47.0,180.0,0.51,16.1,50.0,1013.0,5.0,0.0,Good
43.529806,-5.673428,7,12.0,9.0,39.0,0.52,26.0,339.0,0.1,15.2,51.0,1013.0,5.0,0.0,Good
43.529806,-5.673428,8,13.0,13.0,39.0,0.6,23.0,336.0,0.1,14.9,53.0,1013.0,5.0,0.0,Good
43.529806,-5.673428,9,11.0,15.0,40.0,0.6,18.0,6.0,0.1,15.3,57.0,1013.0,64.0,0.0,Good
43.529806,-5.673428,10,9.0,17.0,43.0,0.63,18.0,136.0,0.13,17.6,54.0,1014.0,109.0,0.0,Good
43.529806,-5.673428,11,9.0,28.0,51.0,0.64,17.0,6.0,0.1,19.4,52.0,1014.0,212.0,0.0,Good
43.529806,-5.673428,12,7.0,8.0,30.0,0.59,39.0,203.0,0.39,22.2,42.0,1014.0,194.0,0.0,Good
43.529806,-5.673428,13,8.0,10.0,32.0,0.6,41.0,159.0,0.17,23.5,39.0,1013.0,204.0,0.0,Moderate
43.529806,-5.673428,14,8.0,10.0,34.0,0.59,45.0,5.0,0.34,23.0,42.0,1012.0,283.0,0.0,Good
43.529806,-5.673428,15,9.0,8.0,27.0,0.53,54.0,6.0,0.45,22.7,40.0,1012.0,348.0,0.0,Good
43.529806,-5.673428,16,9.0,10.0,35.0,0.66,49.0,6.0,0.14,22.4,49.0,1011.0,229.0,0.0,Good
43.529806,-5.673428,17,8.0,16.0,50.0,0.71,32.0,292.0,0.1,21.8,54.0,1010.0,76.0,0.0,Good
43.529806,-5.673428,18,7.0,27.0,75.0,0.77,13.0,247.0,0.1,19.0,61.0,1009.0,5.0,0.0,Moderate
43.529806,-5.673428,19,6.0,28.0,77.0,0.85,9.0,317.0,0.12,18.0,63.0,1009.0,5.0,0.0,Moderate
43.529806,-5.673428,20,7.0,81.0,95.0,1.13,4.0,247.0,0.1,17.6,68.0,1009.0,5.0,0.0,Moderate
43.529806,-5.673428,21,7.0,68.0,88.0,1.23,4.0,158.0,0.11,17.5,70.0,1008.0,5.0,0.0,Moderate
43.529806,-5.673428,22,7.0,4.0,23.0,0.55,48.0,181.0,0.53,22.0,40.0,1007.0,5.0,0.0,Moderate
43.529806,-5.673428,23,7.0,2.0,16.0,0.5,53.0,159.0,0.34,22.7,35.0,1006.0,5.0,0.0,Good
43.529806,-5.673428,24,8.0,2.0,12.0,0.47,59.0,159.0,0.65,23.0,31.0,1005.0,5.0,0.0,Good
43.529806,-5.673428,1,6.0,5.0,35.0,0.66,17.0,137.0,0.1,15.9,77.0,1007.0,5.0,0.0,Good
43.529806,-5.673428,2,7.0,4.0,26.0,0.64,23.0,228.0,0.22,15.6,77.0,1008.0,5.0,0.0,Good
43.529806,-5.673428,3,7.0,2.0,26.0,0.66,23.0,134.0,0.1,15.4,77.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,4,9.0,4.0,28.0,0.65,22.0,179.0,0.51,15.6,75.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,5,9.0,8.0,35.0,0.71,13.0,226.0,0.11,15.2,77.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,6,9.0,12.0,41.0,0.7,7.0,137.0,0.12,15.0,78.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,7,8.0,9.0,39.0,0.72,9.0,159.0,0.1,14.9,78.0,1010.0,5.0,0.0,Good
43.529806,-5.673428,8,9.0,26.0,42.0,0.73,8.0,225.0,0.18,14.9,78.0,1011.0,9.0,0.0,Good
43.529806,-5.673428,9,9.0,27.0,38.0,0.71,11.0,335.0,0.11,17.0,73.0,1011.0,89.0,0.0,Good
43.529806,-5.673428,10,11.0,18.0,32.0,0.74,26.0,158.0,0.21,19.0,62.0,1011.0,212.0,0.0,Good
43.529806,-5.673428,11,12.0,11.0,27.0,0.7,38.0,23.0,0.84,20.2,55.0,1012.0,327.0,0.0,Good
43.529806,-5.673428,12,13.0,14.0,31.0,0.8,37.0,5.0,0.56,19.7,56.0,1011.0,414.0,0.0,Good
43.529806,-5.673428,13,13.0,13.0,30.0,0.77,44.0,6.0,0.62,20.0,55.0,1011.0,447.0,0.0,Good
43.529806,-5.673428,14,13.0,7.0,23.0,0.74,55.0,22.0,1.02,19.7,55.0,1010.0,427.0,0.0,Good
43.529806,-5.673428,15,14.0,6.0,22.0,0.73,55.0,6.0,0.88,20.0,59.0,1011.0,360.0,0.0,Good
43.529806,-5.673428,16,14.0,7.0,26.0,0.7,55.0,6.0,0.71,19.5,59.0,1011.0,254.0,0.0,Good
43.529806,-5.673428,17,11.0,3.0,20.0,0.62,61.0,158.0,0.51,19.0,59.0,1011.0,58.0,0.0,Good
43.529806,-5.673428,18,6.0,4.0,27.0,0.66,53.0,158.0,0.18,18.0,66.0,1011.0,5.0,0.0,Good
43.529806,-5.673428,19,4.0,27.0,73.0,0.91,13.0,248.0,0.1,17.1,71.0,1012.0,5.0,0.0,Good
43.529806,-5.673428,20,4.0,34.0,73.0,0.9,5.0,137.0,0.1,16.0,73.0,1012.0,5.0,0.0,Moderate
43.529806,-5.673428,21,5.0,37.0,66.0,1.01,7.0,293.0,0.11,15.3,76.0,1011.0,5.0,0.0,Moderate
43.529806,-5.673428,22,8.0,10.0,44.0,0.78,19.0,135.0,0.1,14.8,77.0,1012.0,5.0,0.0,Good
43.529806,-5.673428,23,6.0,10.0,39.0,0.71,18.0,137.0,0.1,14.1,78.0,1012.0,5.0,0.0,Good
43.529806,-5.673428,24,8.0,7.0,43.0,0.74,13.0,292.0,0.1,13.9,79.0,1011.0,5.0,0.0,Good
43.529806,-5.673428,1,8.0,18.0,30.0,0.95,3.0,135.0,0.22,15.6,88.0,1000.0,5.0,0.0,Good
43.529806,-5.673428,2,8.0,7.0,28.0,0.85,4.0,7.0,0.1,15.4,89.0,1000.0,5.0,0.0,Good
43.529806,-5.673428,3,9.0,25.0,33.0,1.1,3.0,250.0,0.1,15.5,90.0,1001.0,5.0,0.0,Good
43.529806,-5.673428,4,9.0,21.0,32.0,1.05,3.0,111.0,0.1,15.2,90.0,1000.0,5.0,0.0,Good
43.529806,-5.673428,5,8.0,32.0,36.0,1.21,3.0,135.0,0.1,15.0,89.0,1000.0,5.0,0.0,Good
43.529806,-5.673428,6,12.0,145.0,55.0,1.39,4.0,134.0,0.1,14.4,88.0,1001.0,5.0,0.0,Good
43.529806,-5.673428,7,11.0,151.0,70.0,1.46,4.0,136.0,0.12,14.6,82.0,1001.0,5.0,0.0,Moderate
43.529806,-5.673428,8,15.0,271.0,100.0,1.63,4.0,133.0,0.1,14.8,77.0,1002.0,5.0,0.0,Moderate
43.529806,-5.673428,9,13.0,195.0,85.0,1.71,5.0,113.0,0.1,15.4,73.0,1002.0,27.0,0.0,Moderate
43.529806,-5.673428,10,13.0,166.0,89.0,2.18,5.0,135.0,0.17,17.1,68.0,1002.0,80.0,0.0,Moderate
43.529806,-5.673428,11,13.0,120.0,85.0,1.93,7.0,292.0,0.1,19.5,61.0,1003.0,203.0,0.0,Moderate
43.529806,-5.673428,12,10.0,73.0,70.0,1.69,12.0,334.0,0.78,21.1,57.0,1003.0,371.0,0.0,Moderate
43.529806,-5.673428,13,12.0,38.0,64.0,1.26,20.0,6.0,0.3,21.8,49.0,1003.0,184.0,0.0,Moderate
43.529806,-5.673428,14,8.0,32.0,52.0,1.14,18.0,6.0,0.46,20.0,66.0,1002.0,176.0,0.0,Good
43.529806,-5.673428,15,6.0,17.0,41.0,0.9,25.0,22.0,0.79,19.7,69.0,1003.0,82.0,0.0,Good
43.529806,-5.673428,16,6.0,15.0,42.0,0.76,24.0,22.0,0.39,19.3,75.0,1003.0,64.0,0.0,Good
43.529806,-5.673428,17,7.0,20.0,44.0,0.88,27.0,6.0,0.4,19.1,71.0,1004.0,15.0,0.0,Good
43.529806,-5.673428,18,6.0,20.0,60.0,0.83,27.0,5.0,0.23,18.7,71.0,1005.0,5.0,0.0,Good
43.529806,-5.673428,19,3.0,14.0,65.0,0.87,15.0,137.0,0.1,18.3,73.0,1005.0,5.0,0.0,Good
43.529806,-5.673428,20,5.0,33.0,71.0,0.98,11.0,133.0,0.1,17.6,74.0,1006.0,5.0,0.0,Good
43.529806,-5.673428,21,7.0,30.0,69.0,0.95,6.0,132.0,0.1,17.0,75.0,1007.0,5.0,0.0,Moderate
43.529806,-5.673428,22,6.0,29.0,65.0,1.02,6.0,291.0,0.1,16.4,76.0,1007.0,5.0,0.0,Good
43.529806,-5.673428,23,6.0,11.0,52.0,0.77,10.0,159.0,0.1,16.3,75.0,1007.0,5.0,0.0,Good
43.529806,-5.673428,24,7.0,7.0,44.0,0.74,13.0,181.0,0.1,16.0,75.0,1007.0,5.0,0.0,Good
43.529806,-5.673428,1,11.0,11.0,49.0,1.44,4.0,134.0,0.1,15.1,77.0,1005.0,5.0,0.0,Good
43.529806,-5.673428,2,13.0,19.0,49.0,1.96,4.0,160.0,0.1,15.1,77.0,1004.0,5.0,0.0,Moderate
43.529806,-5.673428,3,13.0,10.0,42.0,1.77,4.0,135.0,0.1,14.8,77.0,1004.0,5.0,0.0,Moderate
43.529806,-5.673428,4,13.0,32.0,44.0,1.71,5.0,226.0,0.11,14.7,77.0,1003.0,5.0,0.0,Moderate
43.529806,-5.673428,5,15.0,40.0,53.0,2.15,3.0,115.0,0.1,14.6,76.0,1002.0,5.0,0.0,Moderate
43.529806,-5.673428,6,18.0,211.0,82.0,2.4,4.0,179.0,0.1,14.3,76.0,1001.0,5.0,0.0,Moderate
43.529806,-5.673428,7,19.0,229.0,89.0,2.48,3.0,139.0,0.1,14.7,75.0,1001.0,5.0,0.0,Moderate
43.529806,-5.673428,8,22.0,233.0,103.0,2.92,4.0,159.0,0.1,16.0,70.0,1001.0,5.0,0.0,Moderate
43.529806,-5.673428,9,15.0,178.0,95.0,1.73,4.0,135.0,0.12,18.3,60.0,1000.0,6.0,0.0,Moderate
43.529806,-5.673428,10,14.0,249.0,113.0,1.73,5.0,7.0,0.1,19.5,57.0,1000.0,8.0,0.0,Moderate
43.529806,-5.673428,11,13.0,203.0,107.0,1.53,5.0,115.0,0.3,19.4,63.0,999.0,12.0,0.4,Moderate
43.529806,-5.673428,12,7.0,114.0,81.0,1.22,5.0,135.0,0.1,18.0,78.0,998.0,13.0,0.8,Moderate
43.529806,-5.673428,13,9.0,128.0,81.0,1.35,5.0,5.0,0.16,18.7,78.0,997.0,34.0,0.0,Moderate
43.529806,-5.673428,14,6.0,56.0,64.0,1.0,11.0,5.0,0.1,19.0,72.0,996.0,34.0,0.0,Moderate
43.529806,-5.673428,15,5.0,41.0,61.0,0.8,11.0,293.0,0.1,19.1,72.0,995.0,21.0,0.0,Good
43.529806,-5.673428,16,5.0,51.0,68.0,0.9,8.0,293.0,0.16,19.0,75.0,995.0,6.0,0.0,Good
43.529806,-5.673428,17,6.0,51.0,71.0,1.03,5.0,136.0,0.1,18.6,78.0,995.0,5.0,0.0,Good
43.529806,-5.673428,18,6.0,67.0,66.0,1.25,5.0,318.0,0.1,18.2,79.0,996.0,5.0,0.0,Good
43.529806,-5.673428,19,7.0,65.0,74.0,1.73,5.0,114.0,0.1,17.9,80.0,998.0,5.0,1.2,Good
43.529806,-5.673428,20,8.0,78.0,64.0,1.78,4.0,135.0,0.1,17.5,84.0,999.0,5.0,0.2,Moderate
43.529806,-5.673428,21,8.0,63.0,58.0,1.45,4.0,136.0,0.1,17.2,86.0,999.0,5.0,0.0,Good
43.529806,-5.673428,22,7.0,47.0,49.0,1.35,4.0,115.0,0.1,16.9,87.0,1000.0,5.0,0.0,Moderate
43.529806,-5.673428,23,8.0,34.0,40.0,1.25,3.0,134.0,0.1,16.3,87.0,1000.0,5.0,0.0,Good
43.529806,-5.673428,24,8.0,17.0,35.0,1.03,3.0,136.0,0.1,16.0,88.0,1000.0,5.0,0.0,Good
43.529806,-5.673428,1,11.0,5.0,48.0,0.83,20.0,317.0,0.1,18.2,50.0,999.0,5.0,0.0,Good
43.529806,-5.673428,2,17.0,10.0,49.0,1.12,17.0,113.0,0.1,17.6,53.0,1000.0,5.0,0.0,Good
43.529806,-5.673428,3,9.0,2.0,20.0,0.49,43.0,134.0,0.1,17.4,51.0,1000.0,5.0,0.0,Moderate
43.529806,-5.673428,4,9.0,14.0,45.0,0.59,20.0,225.0,0.1,16.5,55.0,1001.0,5.0,0.0,Good
43.529806,-5.673428,5,8.0,20.0,54.0,0.62,13.0,158.0,0.12,16.2,58.0,1002.0,5.0,0.6,Good
43.529806,-5.673428,6,7.0,38.0,61.0,0.68,9.0,136.0,0.21,15.1,70.0,1003.0,5.0,0.4,Good
43.529806,-5.673428,7,10.0,131.0,86.0,0.99,4.0,337.0,0.11,14.9,76.0,1003.0,5.0,0.0,Good
43.529806,-5.673428,8,9.0,96.0,76.0,1.09,4.0,137.0,0.1,15.1,76.0,1004.0,5.0,0.0,Moderate
43.529806,-5.673428,9,7.0,75.0,71.0,1.01,5.0,159.0,0.1,15.5,75.0,1005.0,15.0,0.2,Moderate
43.529806,-5.673428,10,6.0,46.0,61.0,0.78,14.0,114.0,0.1,17.6,70.0,1006.0,177.0,0.0,Moderate
43.529806,-5.673428,11,8.0,32.0,62.0,0.86,20.0,334.0,0.11,19.5,60.0,1006.0,152.0,0.0,Good
43.529806,-5.673428,12,12.0,28.0,56.0,0.88,24.0,335.0,0.11,20.3,58.0,1006.0,272.0,0.0,Good
43.529806,-5.673428,13,17.0,22.0,47.0,0.72,34.0,6.0,0.2,21.2,51.0,1006.0,331.0,0.0,Good
43.529806,-5.673428,14,17.0,16.0,43.0,0.71,38.0,22.0,0.7,21.5,49.0,1006.0,252.0,0.0,Good
43.529806,-5.673428,15,14.0,10.0,41.0,0.61,45.0,22.0,1.13,21.0,52.0,1006.0,65.0,0.0,Good
43.529806,-5.673428,16,8.0,3.0,25.0,0.53,61.0,23.0,1.53,20.7,54.0,1006.0,50.0,0.0,Good
43.529806,-5.673428,17,7.0,5.0,27.0,0.58,61.0,113.0,0.93,20.4,55.0,1007.0,65.0,0.0,Good
43.529806,-5.673428,18,5.0,4.0,31.0,0.57,58.0,113.0,0.98,19.1,56.0,1007.0,5.0,0.0,Good
43.529806,-5.673428,19,4.0,7.0,38.0,0.64,52.0,113.0,0.96,18.5,58.0,1007.0,5.0,0.0,Good
43.529806,-5.673428,20,3.0,3.0,24.0,0.6,62.0,113.0,1.0,18.2,64.0,1007.0,5.0,0.0,Good
43.529806,-5.673428,21,4.0,3.0,26.0,0.62,51.0,113.0,0.67,17.5,71.0,1007.0,5.0,0.0,Good
43.529806,-5.673428,22,6.0,28.0,64.0,0.77,8.0,314.0,0.1,15.8,74.0,1007.0,5.0,0.0,Good
43.529806,-5.673428,23,7.0,40.0,58.0,0.76,4.0,137.0,0.1,14.5,77.0,1006.0,5.0,0.0,Good
43.529806,-5.673428,24,6.0,10.0,46.0,0.74,8.0,5.0,0.1,14.7,78.0,1006.0,5.0,0.0,Good
43.529806,-5.673428,1,6.0,1.0,12.0,0.51,55.0,248.0,0.1,16.9,84.0,998.0,5.0,0.0,Good
43.529806,-5.673428,2,6.0,1.0,13.0,0.61,51.0,136.0,0.44,16.3,86.0,998.0,5.0,0.6,Good
43.529806,-5.673428,3,6.0,1.0,14.0,0.69,44.0,136.0,0.83,16.1,88.0,996.0,5.0,0.4,Good
43.529806,-5.673428,4,6.0,2.0,16.0,0.62,37.0,135.0,0.84,15.8,88.0,995.0,5.0,0.6,Good
43.529806,-5.673428,5,6.0,3.0,18.0,0.61,36.0,157.0,0.43,15.9,87.0,994.0,5.0,0.0,Good
43.529806,-5.673428,6,5.0,11.0,41.0,0.68,12.0,136.0,0.12,15.9,86.0,994.0,5.0,0.0,Good
43.529806,-5.673428,7,6.0,61.0,63.0,0.86,4.0,181.0,0.14,16.2,84.0,994.0,5.0,0.0,Good
43.529806,-5.673428,8,6.0,79.0,61.0,0.94,5.0,227.0,0.11,16.2,83.0,994.0,7.0,0.0,Good
43.529806,-5.673428,9,6.0,76.0,62.0,0.94,8.0,335.0,0.22,18.4,76.0,994.0,98.0,0.0,Good
43.529806,-5.673428,10,4.0,26.0,35.0,0.64,42.0,158.0,1.34,22.4,50.0,994.0,264.0,0.0,Good
43.529806,-5.673428,11,3.0,4.0,15.0,0.51,60.0,158.0,2.22,24.0,40.0,993.0,308.0,0.0,Good
43.529806,-5.673428,12,3.0,13.0,36.0,0.56,46.0,180.0,1.62,23.9,40.0,993.0,122.0,0.0,Good
43.529806,-5.673428,13,27.0,19.0,44.0,0.64,36.0,6.0,0.54,23.4,47.0,993.0,284.0,0.0,Good
43.529806,-5.673428,14,22.0,14.0,38.0,0.73,45.0,6.0,0.29,24.1,46.0,993.0,435.0,0.0,Good
43.529806,-5.673428,15,7.0,10.0,37.0,0.63,52.0,22.0,0.42,22.8,50.0,992.0,202.0,0.0,Good
43.529806,-5.673428,16,7.0,14.0,41.0,0.64,50.0,5.0,0.4,23.5,48.0,993.0,148.0,0.0,Good
43.529806,-5.673428,17,5.0,28.0,62.0,0.77,33.0,332.0,0.1,21.4,58.0,993.0,60.0,0.0,Moderate
43.529806,-5.673428,18,6.0,67.0,100.0,1.0,7.0,181.0,0.1,20.9,53.0,994.0,5.0,0.0,Good
43.529806,-5.673428,19,6.0,65.0,93.0,1.01,8.0,159.0,0.2,20.5,47.0,995.0,5.0,0.0,Good
43.529806,-5.673428,20,5.0,35.0,81.0,0.75,10.0,270.0,0.1,19.9,46.0,995.0,5.0,0.0,Moderate
43.529806,-5.673428,21,6.0,16.0,63.0,0.63,21.0,270.0,0.1,19.1,47.0,996.0,5.0,0.0,Good
43.529806,-5.673428,22,6.0,14.0,55.0,0.63,25.0,136.0,0.1,18.6,48.0,997.0,5.0,0.0,Good
43.529806,-5.673428,23,7.0,3.0,32.0,0.51,47.0,159.0,0.28,19.5,43.0,998.0,5.0,0.0,Good
43.529806,-5.673428,24,7.0,6.0,40.0,0.57,31.0,336.0,0.1,19.1,45.0,998.0,5.0,0.0,Good
43.529806,-5.673428,1,8.0,15.0,38.0,0.92,3.0,346.0,0.1,16.5,85.0,1007.0,5.0,0.0,Moderate
43.529806,-5.673428,2,7.0,8.0,32.0,0.82,4.0,136.0,0.1,16.4,84.0,1007.0,5.0,0.0,Good
43.529806,-5.673428,3,7.0,8.0,33.0,0.82,4.0,5.0,0.1,16.2,82.0,1006.0,5.0,0.0,Good
43.529806,-5.673428,4,8.0,24.0,37.0,1.07,3.0,135.0,0.1,16.4,80.0,1006.0,5.0,0.0,Good
43.529806,-5.673428,5,7.0,29.0,39.0,1.2,3.0,136.0,0.11,16.3,80.0,1006.0,5.0,0.2,Good
43.529806,-5.673428,6,8.0,119.0,61.0,1.31,4.0,5.0,0.27,16.1,81.0,1005.0,5.0,0.2,Good
43.529806,-5.673428,7,11.0,217.0,84.0,1.87,4.0,338.0,0.1,16.3,81.0,1005.0,5.0,0.0,Moderate
43.529806,-5.673428,8,14.0,249.0,89.0,1.88,5.0,320.0,0.1,16.7,81.0,1004.0,6.0,0.0,Moderate
43.529806,-5.673428,9,9.0,132.0,74.0,1.6,7.0,6.0,0.1,17.9,77.0,1004.0,77.0,0.0,Moderate
43.529806,-5.673428,10,14.0,129.0,80.0,1.65,9.0,40.0,0.1,20.6,65.0,1004.0,156.0,0.0,Moderate
43.529806,-5.673428,11,11.0,42.0,45.0,0.89,30.0,158.0,1.86,23.5,49.0,1003.0,315.0,0.0,Moderate
43.529806,-5.673428,12,5.0,6.0,22.0,0.52,51.0,158.0,1.77,24.8,39.0,1002.0,265.0,0.0,Good
43.529806,-5.673428,13,5.0,5.0,17.0,0.5,62.0,159.0,3.64,25.6,36.0,1001.0,454.0,0.0,Good
43.529806,-5.673428,14,6.0,5.0,17.0,0.51,63.0,158.0,2.3,25.8,34.0,1001.0,322.0,0.0,Good
43.529806,-5.673428,15,5.0,4.0,13.0,0.5,64.0,158.0,4.31,25.9,35.0,1000.0,272.0,0.0,Good
43.529806,-5.673428,16,5.0,3.0,15.0,0.5,63.0,158.0,2.76,24.7,37.0,1000.0,20.0,0.0,Good
43.529806,-5.673428,17,6.0,5.0,21.0,0.51,59.0,158.0,2.3,24.6,36.0,999.0,10.0,0.0,Good
43.529806,-5.673428,18,5.0,3.0,19.0,0.5,60.0,159.0,2.96,24.4,37.0,999.0,5.0,0.0,Good
43.529806,-5.673428,19,3.0,3.0,19.0,0.5,55.0,159.0,2.67,24.2,38.0,999.0,5.0,0.0,Good
43.529806,-5.673428,20,4.0,8.0,31.0,0.53,53.0,6.0,0.81,19.4,68.0,999.0,5.0,0.0,Good
43.529806,-5.673428,21,4.0,3.0,19.0,0.52,62.0,6.0,0.55,16.9,80.0,1000.0,5.0,0.0,Good
43.529806,-5.673428,22,4.0,2.0,15.0,0.55,65.0,157.0,0.39,16.8,79.0,998.0,5.0,0.0,Good
43.529806,-5.673428,23,5.0,2.0,14.0,0.51,62.0,6.0,0.38,16.8,81.0,997.0,5.0,0.0,Good
43.529806,-5.673428,24,5.0,2.0,12.0,0.54,61.0,6.0,0.31,17.2,82.0,997.0,5.0,0.0,Good
43.529806,-5.673428,1,6.0,9.0,36.0,0.83,4.0,180.0,0.1,15.3,86.0,1007.0,5.0,0.0,Moderate
43.529806,-5.673428,2,6.0,12.0,34.0,0.78,4.0,271.0,0.1,14.8,86.0,1007.0,5.0,0.0,Moderate
43.529806,-5.673428,3,6.0,7.0,31.0,0.73,5.0,134.0,0.12,14.2,84.0,1007.0,5.0,0.0,Good
43.529806,-5.673428,4,7.0,16.0,33.0,0.72,6.0,7.0,0.1,13.3,80.0,1007.0,5.0,0.0,Good
43.529806,-5.673428,5,6.0,9.0,34.0,0.68,5.0,134.0,0.1,13.4,79.0,1007.0,5.0,0.0,Good
43.529806,-5.673428,6,6.0,9.0,36.0,0.62,5.0,135.0,0.1,13.4,77.0,1007.0,5.0,0.0,Good
43.529806,-5.673428,7,6.0,17.0,40.0,0.66,4.0,137.0,0.11,14.2,75.0,1008.0,5.0,0.0,Good
43.529806,-5.673428,8,5.0,9.0,32.0,0.57,9.0,135.0,0.13,14.1,75.0,1009.0,8.0,0.0,Good
43.529806,-5.673428,9,5.0,27.0,40.0,0.64,9.0,20.0,0.1,16.2,70.0,1009.0,87.0,0.0,Good
43.529806,-5.673428,10,5.0,23.0,33.0,0.79,17.0,21.0,0.1,19.0,62.0,1009.0,193.0,0.0,Good
43.529806,-5.673428,11,7.0,10.0,32.0,0.64,33.0,22.0,0.1,21.0,54.0,1009.0,296.0,0.0,Good
43.529806,-5.673428,12,6.0,10.0,31.0,0.74,41.0,5.0,0.35,20.5,57.0,1009.0,279.0,0.0,Good
43.529806,-5.673428,13,7.0,7.0,25.0,0.75,51.0,6.0,0.5,20.4,60.0,1010.0,197.0,0.0,Good
43.529806,-5.673428,14,8.0,3.0,15.0,0.63,61.0,181.0,0.6,21.0,55.0,1009.0,296.0,0.0,Good
43.529806,-5.673428,15,8.0,2.0,12.0,0.56,68.0,113.0,1.05,22.0,51.0,1009.0,380.0,0.0,Good
